order_id,date_id,weather_id,traffic_id,area_id,category_id,vehicle_id,agent_id,order_time,pickup_time,order_hour,delivery_time_minutes,pickup_prep_minutes,delivery_distance_km,delivery_speed_kmh,is_delayed
bgxi713603683,11,3,1,1,5,2,47,14:30:00,14:35:00,14,85,5,5.959,4.206,t
bang291203275,11,4,2,1,5,2,327,21:35:00,21:45:00,21,145,10,4.561,1.887,t
hfsh708359487,11,4,3,4,5,2,417,22:25:00,22:35:00,22,130,10,4.470,2.063,t
gsbj804737165,11,5,1,1,5,3,345,13:45:00,13:55:00,13,90,10,6.218,4.145,t
ijvo812981646,11,4,4,4,5,2,164,17:40:00,17:45:00,17,75,5,7.449,5.959,t
fmzv647106064,11,2,2,1,5,2,208,20:20:00,20:25:00,20,145,5,9.221,3.816,t
cucv596603334,11,2,4,4,5,3,383,15:50:00,16:00:00,15,85,10,6.121,4.321,t
kmtr436001502,11,5,1,4,3,2,210,12:15:00,12:30:00,12,55,15,6.218,6.783,t
sqdn998740185,11,3,2,1,3,3,212,19:45:00,19:55:00,19,85,10,7.763,5.480,t
ohnn559480417,11,4,2,1,3,2,346,19:30:00,19:40:00,19,165,10,7.547,2.744,t
eryo305964744,11,5,1,4,3,3,304,12:00:00,12:05:00,12,75,5,1.509,1.207,t
ajtu664913183,11,5,3,1,3,3,139,09:40:00,09:45:00,9,100,5,1.558,0.935,t
gxuq432207721,11,3,3,4,3,3,386,23:50:00,00:00:00,23,140,10,9.315,3.992,t
xuwz189573477,11,6,3,1,3,2,161,22:15:00,22:25:00,22,135,10,7.863,3.495,t
nnol894813706,11,4,3,1,3,3,306,22:50:00,23:00:00,22,125,10,4.561,2.189,t
zbwy858307599,11,6,2,4,3,2,271,21:25:00,21:35:00,21,155,10,9.088,3.518,t
uila905850519,11,4,3,1,3,2,19,08:35:00,08:45:00,8,90,10,1.520,1.013,t
qdmd977975441,11,5,1,1,3,2,403,13:35:00,13:45:00,13,120,10,6.147,3.074,t
rmlf130808063,11,2,1,4,3,2,46,11:10:00,11:15:00,11,145,5,3.019,1.249,t
nujo448280957,11,2,4,1,3,3,405,17:40:00,17:50:00,17,75,10,4.597,3.678,t
mlnj899014906,11,5,2,1,3,3,164,21:10:00,21:20:00,21,65,10,4.658,4.300,t
cqwc154282395,11,3,2,4,3,2,161,19:10:00,19:25:00,19,70,15,7.772,6.662,t
ocpu414056041,11,2,1,1,3,2,236,11:10:00,11:25:00,11,105,15,1.558,0.890,t
stwi769100500,11,6,1,2,3,3,285,14:55:00,15:10:00,14,125,15,6.211,2.981,t
tdch343614291,11,3,1,4,3,2,20,12:45:00,13:00:00,12,110,15,6.211,3.388,t
akqq297495316,11,1,1,4,3,4,270,11:55:00,12:05:00,11,130,10,3.105,1.433,t
awbx478498770,11,1,3,1,3,2,120,23:25:00,23:35:00,23,115,10,7.573,3.951,t
vabk293724375,11,4,1,1,3,3,209,12:20:00,12:35:00,12,125,15,5.959,2.860,t
rldg087814363,11,3,4,4,3,2,301,18:35:00,18:40:00,18,190,5,4.538,1.433,t
fcwh604082225,11,6,2,1,3,4,211,19:30:00,19:45:00,19,85,15,7.450,5.259,t
rfiw085381803,11,3,1,1,3,2,307,11:15:00,11:25:00,11,225,10,3.025,0.807,t
ezce069581582,11,4,3,1,3,3,347,23:30:00,23:35:00,23,115,5,7.863,4.102,t
diez612450953,11,5,3,1,3,3,186,10:00:00,10:05:00,10,110,5,3.041,1.659,t
wvbu915971788,11,6,3,1,3,3,286,23:45:00,23:50:00,23,125,5,4.469,2.145,t
wdrd207705092,11,5,3,1,3,2,46,08:45:00,08:55:00,8,100,10,1.490,0.894,t
tmnr659149606,11,1,2,4,3,3,417,20:15:00,20:25:00,20,185,10,7.448,2.416,t
amtl645919223,11,2,1,1,3,3,381,14:40:00,14:50:00,14,180,10,6.119,2.040,t
izfq617421822,11,1,2,1,3,2,381,19:35:00,19:45:00,19,155,10,4.588,1.776,t
rfoy734628453,11,1,4,1,3,2,321,18:10:00,18:20:00,18,160,10,7.447,2.793,t
vslg034474598,11,6,2,1,3,2,41,19:10:00,19:20:00,19,155,10,7.602,2.943,t
poar647579625,11,4,1,1,3,2,231,13:40:00,13:50:00,13,110,10,6.038,3.293,t
fyxl036337835,11,6,3,1,3,4,250,08:20:00,08:35:00,8,105,15,1.558,0.890,t
gemz526275640,11,1,2,1,3,2,140,21:00:00,21:10:00,21,130,10,9.221,4.256,t
stic427553729,11,6,1,1,3,3,187,14:20:00,14:35:00,14,100,15,6.209,3.725,t
qsow830831097,11,6,1,1,3,2,323,11:35:00,11:45:00,11,195,10,1.530,0.471,t
dkpr858624761,11,3,2,4,3,3,388,20:25:00,20:40:00,20,125,15,4.469,2.145,t
mqth833869702,11,2,3,4,3,3,349,08:45:00,09:00:00,8,75,15,3.074,2.459,t
sxze538395328,11,2,4,1,3,3,117,17:15:00,17:25:00,17,75,10,4.539,3.631,t
yjvg688515253,11,5,3,1,3,3,44,10:15:00,10:30:00,10,95,15,1.537,0.971,t
mqak578591853,11,3,3,1,3,3,286,08:50:00,08:55:00,8,130,5,1.490,0.688,t
rheh947209181,11,5,3,4,3,2,251,11:00:00,11:05:00,11,60,5,1.520,1.520,t
ocvn263737827,11,2,4,1,3,2,93,15:50:00,15:55:00,15,70,5,6.218,5.330,t
gmtn457683471,11,4,4,1,3,3,94,15:20:00,15:35:00,15,125,15,6.059,2.908,t
uqfn530695180,11,2,1,1,3,2,340,13:00:00,13:15:00,13,155,15,6.129,2.373,t
frao011876954,11,2,3,1,3,2,47,08:55:00,09:05:00,8,85,10,3.074,2.170,t
nwpc430911168,11,5,4,1,3,2,268,17:15:00,17:30:00,17,110,15,9.316,5.081,t
hdlb827431739,11,4,1,1,3,3,307,14:10:00,14:20:00,14,170,10,6.290,2.220,t
kuvs796463424,11,4,3,1,3,2,86,22:55:00,23:05:00,22,75,10,9.435,7.548,t
twou146897119,11,6,2,4,3,2,187,21:55:00,22:05:00,21,80,10,7.763,5.822,t
ridv873192288,11,2,2,1,3,3,286,20:50:00,20:55:00,20,145,5,7.790,3.223,t
pupa253963050,11,1,3,1,3,2,254,23:10:00,23:25:00,23,95,15,4.529,2.860,t
niag281419999,11,6,4,1,3,2,266,17:35:00,17:50:00,17,170,15,9.348,3.299,t
gfvj540600279,11,4,3,4,3,3,366,08:55:00,09:10:00,8,145,15,2.980,1.233,t
lrxu993834784,11,6,3,2,3,2,42,09:45:00,09:50:00,9,70,5,1.520,1.303,t
cvqg040698829,11,5,2,1,3,2,15,21:40:00,21:45:00,21,210,5,4.538,1.297,t
hsik306154274,11,1,3,1,3,2,324,08:10:00,08:20:00,8,85,10,3.041,2.147,t
ycxp817275899,11,4,4,1,3,4,271,18:55:00,19:10:00,18,150,15,7.763,3.105,t
lvlt484529640,11,5,4,1,3,2,324,18:20:00,18:35:00,18,85,15,4.597,3.245,t
scoh716035448,11,5,2,1,3,4,420,19:55:00,20:05:00,19,105,10,9.316,5.323,t
zpky376949635,11,4,4,1,3,3,45,17:25:00,17:40:00,17,120,15,7.651,3.826,t
spnc914885959,11,4,2,1,3,3,189,20:00:00,20:05:00,20,65,5,9.435,8.709,t
ggie162878199,11,5,4,1,3,2,268,15:30:00,15:40:00,15,105,10,6.209,3.548,t
botb821383153,11,5,1,2,3,3,161,11:20:00,11:35:00,11,65,15,3.019,2.787,t
nljv970707815,11,4,2,1,3,2,141,20:20:00,20:30:00,20,120,10,7.762,3.881,t
lgec729568142,11,4,4,1,3,3,43,15:25:00,15:35:00,15,100,10,6.210,3.726,t
qkkn863646577,11,3,2,1,3,3,69,20:50:00,21:05:00,20,65,15,4.538,4.189,t
fibe985370859,11,1,4,4,3,4,19,18:10:00,18:25:00,18,95,15,4.528,2.860,t
vhmd442496103,11,4,1,4,3,4,348,11:10:00,11:15:00,11,155,5,1.554,0.602,t
rsju546646815,11,5,3,1,3,3,94,23:35:00,23:40:00,23,110,5,4.596,2.507,t
hulb266502809,11,5,4,4,3,3,404,17:20:00,17:35:00,17,120,15,4.658,2.329,t
wxjt216197727,11,3,3,1,3,2,135,22:20:00,22:35:00,22,90,15,4.658,3.105,t
dznl144519072,11,6,3,1,3,2,45,08:10:00,08:15:00,8,85,5,2.979,2.103,t
qlxb068509414,11,4,1,1,3,2,71,12:45:00,12:50:00,12,185,5,6.037,1.958,t
tuik355377417,11,3,4,1,3,3,20,17:50:00,18:05:00,17,140,15,4.596,1.970,t
eevd425850663,11,1,1,1,3,4,244,12:10:00,12:25:00,12,195,15,6.050,1.862,t
iheb139074214,11,5,2,4,3,4,93,19:40:00,19:50:00,19,60,10,9.435,9.435,t
vral555749162,11,5,2,1,3,3,305,21:50:00,22:05:00,21,120,15,7.651,3.826,t
whhy194168813,11,3,2,4,3,2,164,20:30:00,20:45:00,20,75,15,9.435,7.548,t
etus966378891,11,5,2,1,3,2,251,21:15:00,21:30:00,21,85,15,7.547,5.327,t
asob043013706,11,2,3,1,3,3,367,22:10:00,22:25:00,22,90,15,4.718,3.145,t
ybki431618090,11,2,4,4,3,3,232,17:40:00,17:55:00,17,75,15,4.657,3.726,t
rszv454658332,11,3,1,4,1,3,232,14:50:00,15:00:00,14,115,10,6.081,3.173,t
kkhw301173513,11,5,4,4,1,3,45,18:55:00,19:00:00,18,65,5,9.348,8.629,t
inxl851246023,11,1,3,4,1,2,47,23:15:00,23:25:00,23,75,10,7.772,6.218,t
mbvr902434556,11,2,3,1,1,2,406,22:25:00,22:40:00,22,140,15,9.315,3.992,t
hrki434750133,11,6,1,4,1,3,234,13:25:00,13:35:00,13,75,10,6.218,4.974,t
lfgq216468566,11,6,4,1,1,3,45,17:25:00,17:35:00,17,100,10,9.056,5.434,t
rbef101747591,11,3,1,1,1,2,181,11:30:00,11:40:00,11,185,10,3.064,0.994,t
gzte494185744,11,1,1,1,1,2,248,13:30:00,13:45:00,13,170,15,6.232,2.200,t
vioq753155432,11,5,4,4,1,2,385,17:45:00,17:55:00,17,95,10,7.574,4.784,t
vfmi401167012,11,6,3,1,1,3,93,09:55:00,10:05:00,9,85,10,1.537,1.085,t
drjt166777414,11,6,3,1,1,2,343,22:30:00,22:35:00,22,130,5,9.054,4.179,t
kssz255190006,11,2,3,4,1,2,139,22:15:00,22:30:00,22,80,15,7.449,5.587,t
blfn083779236,11,6,4,4,1,2,162,17:45:00,17:50:00,17,145,5,7.547,3.123,t
ozpa981600497,11,2,1,1,1,2,67,14:45:00,15:00:00,14,125,15,6.209,2.980,t
igbf782017809,11,2,4,1,1,2,186,17:00:00,17:05:00,17,145,5,6.147,2.544,t
dshx903514425,11,5,3,1,1,2,45,22:15:00,22:30:00,22,60,15,9.314,9.314,t
hiop697545796,11,6,2,4,1,2,120,21:20:00,21:35:00,21,85,15,9.327,6.584,t
egji183437245,11,4,3,4,1,2,112,09:55:00,10:10:00,9,145,15,1.520,0.629,t
dytf595904898,11,1,4,1,1,3,120,17:50:00,18:05:00,17,70,15,7.684,6.586,t
xxae010631309,11,5,1,1,1,2,346,13:35:00,13:50:00,13,130,15,6.147,2.837,t
bwdj603156452,11,2,2,1,1,2,268,21:00:00,21:05:00,21,140,5,4.589,1.967,t
vclb648232559,11,1,3,4,1,2,210,23:30:00,23:35:00,23,115,5,4.674,2.439,t
lcun368735667,11,2,3,1,1,4,116,23:40:00,23:55:00,23,80,15,4.610,3.458,t
uqed499707656,11,1,3,1,1,4,252,08:40:00,08:50:00,8,90,10,3.109,2.073,t
gztz925195156,11,4,4,1,1,3,403,15:50:00,16:05:00,15,140,15,6.232,2.671,t
dxqb420990007,11,6,4,4,1,4,232,18:45:00,19:00:00,18,105,15,7.790,4.451,t
bgve184116080,11,6,3,1,1,2,361,09:15:00,09:20:00,9,115,5,1.520,0.793,t
walj177350542,11,6,3,1,1,3,288,08:45:00,08:50:00,8,145,5,1.520,0.629,t
udri731998285,11,6,2,1,1,2,360,19:20:00,19:35:00,19,240,15,7.649,1.912,t
lwns444206086,11,4,1,1,1,2,203,11:15:00,11:25:00,11,185,10,1.573,0.510,t
wozj937820966,11,5,3,1,1,3,188,23:10:00,23:20:00,23,75,10,4.561,3.649,t
favu917723164,11,2,3,1,1,4,209,08:35:00,08:45:00,8,50,10,1.555,1.866,t
fnkw811755578,11,1,3,1,1,3,235,10:40:00,10:45:00,10,65,5,1.520,1.403,t
hwsn015713335,11,2,2,1,1,3,403,20:45:00,21:00:00,20,125,15,9.193,4.413,t
nvkl132710166,11,2,3,4,1,2,69,10:50:00,11:00:00,10,55,10,3.041,3.317,t
gllq906397278,11,4,3,1,1,2,247,23:45:00,23:50:00,23,150,5,9.220,3.688,t
quqr402093930,11,1,2,1,1,3,211,20:40:00,20:50:00,20,115,10,4.592,2.396,t
bgsq493820765,11,2,3,1,1,3,267,08:55:00,09:10:00,8,95,15,1.509,0.953,t
jedf142941922,11,1,3,1,1,4,286,23:00:00,23:10:00,23,95,10,7.563,4.777,t
ehdv595959388,11,5,3,1,1,2,235,08:35:00,08:40:00,8,85,5,3.109,2.195,t
xqzx544987787,11,1,3,1,1,2,386,08:45:00,08:55:00,8,85,10,3.116,2.200,t
uoff640217122,11,1,3,1,1,2,252,22:30:00,22:40:00,22,135,10,9.327,4.145,t
qtci369042035,11,4,3,1,1,2,418,10:20:00,10:25:00,10,115,5,1.530,0.798,t
rgsb044066313,11,5,4,1,1,2,327,18:55:00,19:05:00,18,90,10,9.178,6.119,t
tpct599641928,11,5,3,4,1,2,234,10:25:00,10:40:00,10,75,15,3.019,2.415,t
cxvs600718054,11,6,2,1,1,2,403,21:50:00,22:05:00,21,165,15,7.863,2.859,t
ihwz746086158,11,6,3,1,1,2,300,09:35:00,09:50:00,9,105,15,2.980,1.703,t
uzka420962790,11,1,2,1,1,2,403,20:00:00,20:10:00,20,165,10,9.122,3.317,t
lpzp625769261,11,4,3,1,1,2,182,09:45:00,10:00:00,9,120,15,3.059,1.530,t
cwlg442092200,11,4,4,1,1,3,208,18:40:00,18:45:00,18,140,5,4.538,1.945,t
oqqa441878896,11,6,4,4,1,3,307,17:00:00,17:10:00,17,140,10,6.119,2.622,t
llbu286985918,11,5,3,1,1,3,308,08:40:00,08:55:00,8,80,15,3.025,2.269,t
kfui175171648,11,1,3,4,1,2,235,10:15:00,10:25:00,10,55,10,1.532,1.671,t
eybp328661491,11,5,3,4,1,2,45,09:50:00,10:05:00,9,55,15,1.573,1.716,t
ymqz390847075,11,5,3,1,1,4,47,08:35:00,08:45:00,8,120,10,1.573,0.787,t
chou198545499,11,1,3,1,1,2,286,23:40:00,23:55:00,23,110,15,9.181,5.008,t
bjxq155151974,11,2,4,1,1,2,345,18:25:00,18:35:00,18,130,10,4.610,2.128,t
eeqd501102109,11,4,3,4,1,2,266,09:45:00,10:00:00,9,140,15,1.513,0.648,t
gpxw772876341,11,5,4,1,1,2,189,18:15:00,18:20:00,18,90,5,4.610,3.073,t
lgnm990265639,11,1,3,1,1,2,47,08:20:00,08:30:00,8,95,10,3.041,1.921,t
zpre103835388,11,3,3,1,1,2,235,08:50:00,09:05:00,8,90,15,3.041,2.027,t
ihgq759371602,11,1,4,1,1,2,138,17:55:00,18:05:00,17,95,10,7.683,4.852,t
edhb214735967,11,6,1,1,1,2,161,11:50:00,12:05:00,11,80,15,3.019,2.264,t
tvai294448610,11,4,3,1,1,2,160,09:40:00,09:50:00,9,75,10,3.145,2.516,t
mful828339154,11,2,1,1,1,3,94,11:40:00,11:45:00,11,105,5,3.060,1.749,t
nsnk079225847,11,4,2,1,1,2,388,19:30:00,19:45:00,19,125,15,7.601,3.648,t
zkkt373989389,11,6,1,1,1,2,271,15:00:00,15:10:00,15,235,10,6.209,1.585,t
yyis038254904,11,1,3,1,1,2,69,10:45:00,10:55:00,10,65,10,3.105,2.866,t
efrq511515734,11,6,4,1,1,2,20,18:50:00,18:55:00,18,100,5,9.327,5.596,t
yesv724284977,11,5,1,3,1,2,135,13:40:00,13:50:00,13,260,10,6.232,1.438,t
tqns892015023,11,1,3,1,1,2,165,22:10:00,22:20:00,22,95,10,4.538,2.866,t
bvsv436668561,11,2,1,1,1,2,300,14:45:00,14:50:00,14,195,5,6.118,1.882,t
gbje334787325,11,5,2,1,1,2,91,21:25:00,21:35:00,21,70,10,4.597,3.940,t
zzqn986571409,11,2,2,4,1,2,208,21:15:00,21:25:00,21,110,10,7.647,4.171,t
lazu022557252,11,1,3,1,1,3,366,23:45:00,23:50:00,23,85,5,9.183,6.482,t
krlb753877658,11,5,4,1,1,3,162,19:00:00,19:10:00,19,55,10,9.220,10.058,t
uphl478294087,11,1,3,1,1,2,305,10:45:00,10:50:00,10,145,5,1.529,0.633,t
pcnf931443527,11,3,1,1,1,2,406,11:30:00,11:35:00,11,165,5,1.530,0.556,t
bcin669790092,11,6,1,2,1,2,91,12:35:00,12:50:00,12,90,15,6.038,4.025,t
cfxb160649694,11,6,3,1,1,2,367,22:30:00,22:35:00,22,125,5,8.938,4.290,t
gbec353984645,11,6,4,1,1,3,286,18:30:00,18:40:00,18,170,10,4.663,1.646,t
kxhj902677982,11,2,4,1,1,3,21,17:10:00,17:25:00,17,55,15,4.718,5.147,t
ldos093508432,11,5,4,1,1,4,139,18:40:00,18:45:00,18,70,5,4.469,3.831,t
bqwy462050673,11,5,3,1,1,2,117,08:20:00,08:35:00,8,105,15,2.980,1.703,t
jbsj310991055,11,5,3,1,1,2,306,10:20:00,10:25:00,10,130,5,1.520,0.702,t
purg006600411,11,6,1,1,8,2,211,11:35:00,11:50:00,11,125,15,3.041,1.460,t
bhrp154756891,11,6,2,1,8,3,269,22:00:00,22:15:00,22,145,15,9.327,3.859,t
cgbh866759258,11,4,3,1,8,2,114,08:50:00,08:55:00,8,90,5,3.105,2.070,t
mtyi065179357,11,2,3,1,8,3,186,00:00:00,00:05:00,0,55,5,9.435,10.293,t
grbz022886678,11,5,1,1,8,2,165,13:10:00,13:20:00,13,85,10,6.128,4.326,t
vdgz273928951,11,6,2,1,8,2,71,20:40:00,20:50:00,20,175,10,9.315,3.194,t
tpsa273201300,11,2,4,1,8,4,385,15:50:00,16:05:00,15,90,15,6.210,4.140,t
lset448895958,11,6,2,4,8,3,20,19:35:00,19:45:00,19,115,10,4.561,2.380,t
invy463516919,11,2,4,1,8,2,21,15:55:00,16:05:00,15,95,10,6.210,3.922,t
svaz245949387,11,6,1,1,8,2,358,12:30:00,12:40:00,12,160,10,6.218,2.332,t
dgwg859078855,11,5,1,1,8,2,329,13:50:00,14:05:00,13,125,15,6.218,2.985,t
pvqc037579903,11,5,2,1,8,2,284,19:40:00,19:50:00,19,115,10,4.674,2.439,t
ncsr631564876,11,4,1,1,8,2,267,12:40:00,12:50:00,12,125,10,6.210,2.981,t
zdzr664049695,11,6,2,1,8,3,253,20:20:00,20:35:00,20,130,15,4.528,2.090,t
lvbx126214365,11,1,4,1,8,2,425,15:55:00,16:10:00,15,125,15,6.211,2.981,t
xfkz852774464,11,5,3,1,8,2,385,10:15:00,10:25:00,10,95,10,3.105,1.961,t
ayhf841858529,11,4,3,4,8,2,282,08:20:00,08:30:00,8,100,10,3.105,1.863,t
aifd312054448,11,2,3,1,8,3,402,10:15:00,10:30:00,10,95,15,3.060,1.933,t
ubkd543772985,11,3,4,4,8,2,120,17:20:00,17:25:00,17,50,5,4.658,5.590,t
oivr289612022,11,2,1,4,8,2,139,14:40:00,14:55:00,14,125,15,6.232,2.991,t
ifot985315776,11,3,3,4,8,2,405,10:35:00,10:45:00,10,100,10,1.553,0.932,t
nfpc178037294,11,2,2,4,8,2,325,21:35:00,21:45:00,21,150,10,9.326,3.730,t
xmet666402017,11,5,3,1,8,2,186,22:40:00,22:55:00,22,65,15,4.528,4.180,t
kjnc457077492,11,2,3,1,8,2,286,22:10:00,22:25:00,22,85,15,4.674,3.299,t
gihc108029575,11,4,2,1,8,2,378,21:25:00,21:35:00,21,200,10,4.538,1.361,t
xqss216300636,11,6,3,4,8,2,180,08:15:00,08:25:00,8,80,10,1.558,1.169,t
wxpx935383429,11,1,4,4,8,3,43,15:20:00,15:25:00,15,65,5,6.218,5.740,t
joak766221882,11,5,4,4,8,2,268,15:40:00,15:55:00,15,105,15,6.120,3.497,t
hpas063821530,11,1,1,1,8,2,231,11:50:00,12:05:00,11,145,15,1.515,0.627,t
ytbu502219860,11,5,3,2,8,2,93,08:50:00,08:55:00,8,60,5,1.513,1.513,t
htyd073799235,11,1,1,1,8,3,416,13:20:00,13:30:00,13,165,10,6.037,2.195,t
vuuy122591345,11,5,1,1,8,2,345,14:35:00,14:45:00,14,115,10,6.128,3.197,t
qgig047781074,11,6,1,1,8,2,253,11:10:00,11:15:00,11,155,5,1.532,0.593,t
utwy654933292,11,1,3,4,8,3,44,09:35:00,09:45:00,9,65,10,1.530,1.412,t
ntyx318353687,11,2,3,1,8,2,44,11:00:00,11:05:00,11,65,5,1.553,1.434,t
htyh618026889,11,5,3,1,8,4,44,23:00:00,23:10:00,23,95,10,9.314,5.883,t
chbi426820387,11,5,3,1,8,2,366,10:35:00,10:45:00,10,140,10,1.515,0.649,t
fvqm766053422,11,4,3,1,8,2,247,08:40:00,08:50:00,8,155,10,3.064,1.186,t
nmot187547070,11,4,1,1,8,2,142,12:00:00,12:15:00,12,175,15,3.109,1.066,t
eeqs498685250,11,4,4,1,8,3,386,17:30:00,17:45:00,17,155,15,9.088,3.518,t
qszj738328170,11,6,3,4,8,3,184,10:15:00,10:20:00,10,70,5,1.573,1.348,t
rera708347363,11,2,1,4,8,2,271,11:45:00,11:50:00,11,125,5,1.520,0.730,t
fljb362150134,11,5,1,2,8,2,327,14:45:00,14:55:00,14,100,10,6.129,3.677,t
cbhm721630623,11,6,3,4,8,2,284,22:10:00,22:25:00,22,135,15,8.938,3.972,t
dnrk055887030,11,3,2,1,8,2,117,19:10:00,19:20:00,19,115,10,7.790,4.064,t
ozpm392313112,11,6,3,1,8,2,157,11:00:00,11:05:00,11,140,5,2.979,1.277,t
bfvg566648568,11,4,4,1,8,3,362,15:55:00,16:05:00,15,160,10,6.210,2.329,t
rwtm252641423,11,5,2,4,8,3,325,21:55:00,22:05:00,21,110,10,9.076,4.951,t
uwxy476644239,11,6,3,1,8,2,16,09:45:00,09:50:00,9,130,5,2.981,1.376,t
jcmf856592716,11,5,1,4,8,2,287,11:15:00,11:25:00,11,100,10,3.074,1.844,t
iigw089774056,11,6,3,4,8,3,161,23:45:00,00:00:00,23,60,15,4.596,4.596,t
frvc443025758,11,3,1,1,8,2,265,14:00:00,14:05:00,14,240,5,6.290,1.573,t
lhrt827946781,11,4,2,1,8,2,23,21:45:00,21:50:00,21,100,5,9.088,5.453,t
cpdf968258068,11,3,3,1,8,3,344,10:20:00,10:30:00,10,105,10,1.530,0.874,t
gtxe003678264,11,2,4,1,8,2,212,17:45:00,17:55:00,17,70,10,4.611,3.952,t
ccee319933661,11,4,3,1,8,3,139,10:35:00,10:40:00,10,85,5,3.065,2.164,t
ijpf697891289,11,6,3,1,8,2,271,08:35:00,08:45:00,8,120,10,3.074,1.537,t
jbaf212961143,11,1,2,1,8,2,388,20:15:00,20:20:00,20,125,5,9.314,4.471,t
nyss148066337,11,3,1,4,8,2,380,12:20:00,12:30:00,12,215,10,6.120,1.708,t
irkv414941743,11,1,4,4,8,2,142,17:55:00,18:00:00,17,120,5,4.664,2.332,t
nhyg600387667,11,2,1,1,8,3,269,12:00:00,12:10:00,12,130,10,1.558,0.719,t
lrlu993537865,11,1,3,1,8,2,20,08:45:00,09:00:00,8,55,15,1.554,1.695,t
zneb058842542,11,3,1,1,8,3,304,11:55:00,12:10:00,11,140,15,3.061,1.312,t
vgwa202053378,11,6,3,1,8,3,285,10:40:00,10:50:00,10,120,10,3.019,1.510,t
asyo112287112,11,2,4,1,8,3,383,18:45:00,18:55:00,18,90,10,7.791,5.194,t
fllo461116221,11,3,4,1,8,2,212,16:35:00,16:40:00,16,140,5,6.290,2.696,t
swcx755906896,11,4,3,1,8,2,41,10:40:00,10:55:00,10,90,15,3.109,2.073,t
wksq708159448,11,6,3,1,8,2,117,22:50:00,23:05:00,22,60,15,9.348,9.348,t
penp730595480,11,3,1,1,4,2,70,11:10:00,11:20:00,11,120,10,3.041,1.521,t
srts927270263,11,4,3,1,4,2,361,23:20:00,23:25:00,23,155,5,9.122,3.531,t
eepj633309508,11,4,3,1,4,2,402,23:55:00,00:00:00,23,100,5,9.193,5.516,t
upcn840731615,11,5,1,4,4,3,45,11:25:00,11:40:00,11,60,15,3.073,3.073,t
eguc623790772,11,4,1,1,4,3,326,13:10:00,13:25:00,13,125,15,6.081,2.919,t
fzdq519364954,11,4,3,4,4,2,116,08:55:00,09:10:00,8,80,15,3.109,2.332,t
lzbk119661412,11,3,4,4,4,3,138,18:50:00,19:05:00,18,115,15,9.180,4.790,t
uygy281862434,11,4,2,1,4,3,388,21:20:00,21:25:00,21,150,5,7.450,2.980,t
iwha203659346,11,5,4,4,4,4,210,15:35:00,15:40:00,15,75,5,6.210,4.968,t
axqn598192406,11,3,4,1,4,2,386,18:45:00,19:00:00,18,135,15,7.563,3.361,t
psaf098461728,11,6,1,1,4,2,252,11:10:00,11:25:00,11,135,15,1.532,0.681,t
walc199278370,11,3,3,1,4,2,204,23:30:00,23:35:00,23,135,5,4.528,2.012,t
hacl060673741,11,4,4,4,4,3,362,16:20:00,16:25:00,16,155,5,6.121,2.369,t
tdbu130573385,11,5,4,4,4,2,210,18:10:00,18:20:00,18,75,10,7.573,6.058,t
owex528292623,11,4,2,4,4,2,20,20:40:00,20:55:00,20,75,15,4.538,3.630,t
zrju521156655,11,5,2,1,4,3,348,20:00:00,20:05:00,20,105,5,7.661,4.378,t
hool320732291,11,6,1,1,4,2,95,13:20:00,13:25:00,13,60,5,6.081,6.081,t
wnmc053912078,11,4,3,1,4,2,90,08:35:00,08:45:00,8,130,10,1.513,0.698,t
verb241665261,11,1,3,4,4,3,386,23:45:00,00:00:00,23,80,15,4.597,3.448,t
fbqh323694309,11,6,3,1,4,2,368,10:25:00,10:35:00,10,145,10,3.041,1.258,t
eykb190021256,11,2,3,4,4,3,24,08:20:00,08:25:00,8,55,5,2.980,3.251,t
furw079320943,11,1,1,1,4,2,383,11:30:00,11:40:00,11,135,10,1.554,0.691,t
osei768214575,11,6,2,1,4,3,67,21:10:00,21:25:00,21,125,15,7.562,3.630,t
tyvf214260641,11,3,3,4,4,3,119,08:45:00,09:00:00,8,75,15,1.513,1.210,t
vmkg681627612,11,1,3,1,4,3,115,10:45:00,10:55:00,10,80,10,3.109,2.332,t
rhyq634584394,11,4,2,1,4,2,45,20:50:00,21:05:00,20,145,15,4.674,1.934,t
zfiy267150286,11,2,4,1,4,4,367,17:40:00,17:55:00,17,95,15,4.537,2.865,t
jwrd632003576,11,4,4,1,4,2,325,18:20:00,18:35:00,18,160,15,4.527,1.698,t
yolf680862592,11,1,4,1,4,2,252,17:55:00,18:10:00,17,80,15,7.648,5.736,t
zxrx421454232,11,6,2,4,4,2,388,21:30:00,21:40:00,21,175,10,4.596,1.576,t
fxho660082462,11,2,2,1,4,2,165,21:00:00,21:05:00,21,145,5,9.316,3.855,t
tqfs663403163,11,4,2,1,4,2,189,20:45:00,21:00:00,20,145,15,4.589,1.899,t
zniw453311516,11,6,4,4,4,2,308,15:55:00,16:00:00,15,130,5,6.211,2.867,t
nibo967061743,11,6,4,4,4,2,164,16:10:00,16:15:00,16,100,5,6.209,3.725,t
lyqi705297142,11,2,1,1,4,2,279,15:00:00,15:15:00,15,185,15,6.038,1.958,t
injc559823784,11,6,4,1,4,2,345,15:40:00,15:55:00,15,145,15,6.147,2.544,t
fejd328976882,11,3,3,1,4,2,66,09:50:00,10:00:00,9,95,10,1.558,0.984,t
